Job Title,Company,Salary,Address
IT Sales Tiếng Nhật (Ko Yêu Cầu Kinh Nghiệm IT),Công ty CP Phần mềm MOR,12 - 35 triệu VND,Hà Nội
Nhân Viên Đánh Giá Rủi Ro Và An Toàn Thông Tin,Trung Tâm Internet Việt Nam,25 triệu VND,Hà Nội
Quản Trị Hệ Thống An Toàn Thông Tin,Trung Tâm Internet Việt Nam,25 triệu VND,Hà Nội
IT Comtor ( Từ 1 Năm KN),Công ty Cổ phần Phần mềm MOHA,27 triệu VND,Hà Nội
Senior Java - English Fluent,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,70 triệu VND,Hà Nội
Junior System Admin/Nhân Viên Quản Trị Hệ Thống,CÔNG TY TNHH FIVE-STAR E-LEARNING,10 - 20 triệu VND,Hà Nội
DevOps Developer/ Lập Trình Viên DevOps (Python),CÔNG TY TNHH FIVE-STAR E-LEARNING,15 - 35 triệu VND,Hà Nội
Embedded System Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ THÔNG MINH OXII,25 triệu VND,Hà Nội
Fullstack Developer,Công ty cổ phần DAYONE ASIA,thoả thuận,Hồ Chí Minh
System Engineer Leader,CÔNG TY TNHH GIẢI PHÁP VÀ CÔNG NGHỆ TOTHOST,16 - 19 triệu VND,Hà Nội
Kỹ Thuật Viên Sửa Chữa Bảo Hành Máy In,CÔNG TY CỔ PHẦN TUKI VIỆT NAM,8 triệu VND,Hồ Chí Minh
Chuyên Viên Phân Tích Nghiệp Vụ (BA),Công ty Cổ phần đầu tư phát triển Máy Việt Nam,15 - 18 triệu VND,Hà Nội
Growth Leader (B2B Product),OpenCommerce Group,thoả thuận,Hà Nội
Manual Test,Công ty Cổ Phần Công Nghệ Evotek Việt Nam,30 triệu VND,Hà Nội
Chuyên Viên Kỹ Thuật - Mảng Bảo Mật (Security),CHI NHÁNH CÔNG TY CỔ PHẦN CÔNG NGHỆ BẰNG HỮU TẠI THÀNH PHỐ HỒ CHÍ MINH,25 - 35 triệu VND,Hồ Chí Minh
Nhân Viên Phân Tích Dữ Liệu (BA),Công ty cổ phần đầu tư Phát triển Máy Việt Nam,12 - 15 triệu VND,Hà Nội
Chuyên Viên Giám Sát An Toàn Thông Tin (Tier 1),Công ty CP An ninh mạng Việt Nam,thoả thuận,Hà Nội
System Engineer,Công ty TNHH MTV Ứng Dụng Kỹ Thuật và Sản xuất,thoả thuận,Hà Nội
Lập Trình Viên AI,Công ty cổ phần Công nghệ Sapo,20 - 40 triệu VND,Hà Nội
Lập Trình Viên Mobile - Mobile Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ SICIX,thoả thuận,Hà Nội
Lead Tester,Công ty Cổ phần React Plus,thoả thuận,Hà Nội
Product Manager,Viettel IDC,thoả thuận,Hà Nội
Kỹ Thuật Viên Máy Tính,Công ty cổ phần dịch vụ công nghệ TSC Việt Nam,7 - 10 triệu VND,Bình Dương
Application Support Level 2,Công ty CP Kinh doanh F88,20 - 35 triệu VND,Hà Nội
"Middle/Senior DevOps Engineer (AWS, On-Premise)",Công ty Cổ phần VinBigData,35 - 55 triệu VND,Hà Nội
Information Security Engineer - TEC - 3H148,Tập đoàn ROX (ROX Group),thoả thuận,Hà Nội
Chuyên Viên Cao Cấp Nghiệp Vụ Loyalty - 3S006,Tập đoàn ROX (ROX Group),thoả thuận,Hà Nội
"Senior Fullstack Developer (Java,DevOps,NextJS)",Công Ty Cổ Phần Công Nghệ VMO Holdings,thoả thuận,Hà Nội
Test Lead,Công ty TNHH Lisod Việt Nam,thoả thuận,Hà Nội
Sub Brse/ Sub PM,Công ty TNHH Lisod Việt Nam,thoả thuận,Hà Nội
Project Manager/ Brse,Công ty TNHH Lisod Việt Nam,thoả thuận,Hà Nội
Trưởng Nhóm Tester,Công Ty Cổ Phần VCCorp - SohaGame,thoả thuận,Hà Nội
Game Developer,CÔNG TY CỔ PHẦN BLACKGEMS GLOBAL,thoả thuận,Hà Nội
IT Comtor (Fresher - JLPT N1),"Toshiba Software Development (Vietnam) Co., Ltd.",thoả thuận,Hà Nội
Business Analyst (Senior),Công ty cổ phần Synodus,thoả thuận,Hà Nội
Nhân Viên Kỹ Thuật Viễn Thông,Công ty Cổ phần viễn thông FPT,8 - 20 triệu VND,Hà Nội
Chuyên Viên Giám Sát An Toàn Thông Tin,Công ty Cổ phần viễn thông FPT,15 - 38 triệu VND,Hà Nội
Chuyên Gia Quản Lý Ứng Dụng Ngoài Core Banking,Ngân Hàng TMCP An Bình,"1,500 - 2,200 usd",Hà Nội
Chuyên Viên Lập Trình ERP Oracle,Công Ty Cổ Phần Bột Thực Phẩm Tài Ký,thoả thuận,Hồ Chí Minh
Security For DevSecOps - Chuyên Gia Bảo Mật Phát Triển CNTT,Ngân Hàng TMCP An Bình,"1,500 - 2,200 usd",Hà Nội
Solution Architect - Kiến Trúc Ứng Dụng KHCN/KHDN,Ngân Hàng TMCP An Bình,"1,500 - 2,200 usd",Hà Nội
Chuyên Gia Quản Lý Sự Cố ATTT,Ngân Hàng TMCP An Bình,"1,500 - 2,200 usd",Hà Nội
Chuyên Gia Quản Lý Ứng Dụng Core Banking,Ngân Hàng TMCP An Bình,thỏa thuận,Hà Nội
Chuyên Viên Đầu Tư Công Nghệ,Tập đoàn công nghệ CMC,thoả thuận,Hà Nội
Cloud SysOps - Chuyên Gia Quản Trị Hạ Tầng (Cloud),Ngân Hàng TMCP An Bình,"1,500 - 2,200 usd",Hà Nội
Thực Tập Sinh Tuyển Dụng,CÔNG TY CỔ PHẦN TẬP ĐOÀN IVI,15 triệu VND,Hà Nội
Technical Leader (Fullstack),CÔNG TY CỔ PHẦN OMINEXT,thoả thuận,Hà Nội
Business Development,CÔNG TY CỔ PHẦN MIGHTYID VIETNAM,7 - 8 triệu VND,Hồ Chí Minh
Middle / Senior AI Engineer,Công ty Cổ phần VNEXT SOFTWARE,30 - 40 triệu VND,Đà Nẵng
Nhân Viên Trực Vận Hành - NOC (Lương Cứng 10M),Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,10 triệu VND,Hà Nội
Scrum Master/ Project Manager,Công Ty Cổ Phần Công Nghệ SellerSmith,"1,000 - 1,500 usd",Hà Nội
Nhân Viên IT,Công Ty Cổ Phần Shogo Việt Nam,thoả thuận,Hưng Yên
Chuyên Viên Giám Sát Và Hỗ Trợ Kỹ Thuật,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),thoả thuận,Hà Nội
Senior Business Analyst,Công ty Cổ phần 1OFFICE,20 - 25 triệu VND,Hà Nội
Business Analyst (Senior),Công ty TNHH Đầu tư & Kỹ thuật Công Nghệ Xanh,25 - 40 triệu VND,Hà Nội
Chuyên Viên Kiểm Thử Phần Mềm ( Test Manual),Công ty Đấu giá Hợp danh Việt Nam,12 - 15 triệu VND,Hà Nội
Senior Backend Developer,Công ty cổ phần chứng khoán FPT,thoả thuận,Hà Nội
Aws Cloud Solution Architect,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,thoả thuận,Hà Nội
AWS Cloud Engineer,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,thoả thuận,Hà Nội
Software Engineer (Kỹ Sư Phát Triển Phần Mềm),Viettel Digital,thoả thuận,Hà Nội
Solution Architect (Giải Pháp Kiến Trúc),Viettel Digital,thoả thuận,Hà Nội
Golang Developer,CÔNG TY TNHH PHẦN MỀM FPT,thoả thuận,"Hà Nội, Hồ Chí Minh"
Account Manager Hardware - Software,Công ty CP Đầu tư Thương mại và Phát triển Công nghệ FSI - CN HCM,thoả thuận,Hồ Chí Minh
Chuyên Viên Quản Trị Hệ Thống (System Admin),Công ty Đấu giá Hợp danh Việt Nam,25 - 40 triệu VND,Hà Nội
Chuyên Viên Chụp Ảnh/Quay Dựng Video,CÔNG TY TNHH MỘT THÀNH VIÊN HN CORPORATION,10 - 20 triệu VND,Hải Dương
Quản Đốc Sản Xuất Tại Nội Thành,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ THÔNG TIN VÀ TRUYỀN THÔNG MQ,10 - 20 triệu VND,Hà Nội
PM Fast Track Program,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,thoả thuận,"Hà Nội, Hồ Chí Minh"
Technical Youtube,CÔNG TY CỔ PHẦN ĐIỀN QUÂN GROUP,10 - 12 triệu VND,Hồ Chí Minh
IT Comtor - Dự Án AI Factory,FPT Smart Cloud (FCI),thoả thuận,Hà Nội
Software  Company Business Development Manager,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,thoả thuận,Hồ Chí Minh
IT Sale Manager ( Outsource),CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,thoả thuận,Hồ Chí Minh
IT Outsourcing Business Development Manager,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,thoả thuận,Hồ Chí Minh
Teacher Quality Assurance Specialist (Edtech),"Step Up Education.,Jsc",20 - 24 triệu VND,Hà Nội
Content Marketing Lead/Inbound MKT Content Lead,"Step Up Education.,Jsc",20 - 25 triệu VND,Hà Nội
Sales Officer  (Biết Tiếng Anh),Công ty Cổ phần Care vn,10 - 13 triệu VND,Hồ Chí Minh
Product Associate,Công ty Cổ phần 9Pay,27 triệu VND,Hà Nội
Sales Representative,ArctX Solution LLC,thoả thuận,Hà Nội
"Giáo Viên Full - Time Các Trường Tiểu Học Dạy STEM, Được Đào Tạo. Thu Nhập Hấp Dẫn Upto 15M/Tháng [Hà Nội/Hải Phòng]",CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS,2 - 7 triệu VND,"Hà Nội, Hải Phòng"
Quality Engineer,OpenCommerce Group,thoả thuận,Hà Nội
Senior Golang Developer,Công ty Cổ phần VNEXT SOFTWARE,35 triệu VND,Hà Nội
Java Team Leader (Tech Leader),Viettel Digital,thoả thuận,Hà Nội
Senior Java Developer (Thị Trường Quốc Tế),Viettel Digital,thoả thuận,Hà Nội
Software Support,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ HEBELA,10 - 20 triệu VND,Hà Nội
Trưởng Bộ Phận An Ninh Mạng,CÔNG TY CỔ PHẦN TẬP ĐOÀN TRƯỜNG HẢI,thoả thuận,Hồ Chí Minh
Software Support,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ HEBELA,10 - 20 triệu VND,Hà Nội
Solution Engineer (Level Middle - Senior),CÔNG TY CỔ PHẦN THIẾT BỊ VÀ TRUYỀN THÔNG NGS,18 - 25 triệu VND,Hà Nội
Nhân Viên Quản Lý Hạ Tầng CNTT,Công ty Cổ phần MK Vision,thoả thuận,Hà Nội
Nhân Viên An Ninh - Giám Sát Camera,Rita Võ,8 - 10 triệu VND,Hồ Chí Minh
Chuyên Viên Nội Dung Chương Trình (Robotics),Công ty cổ phần công nghệ DTT,thoả thuận,Hà Nội
Nhân Viên Quản Lý Hạ Tầng CNTT,Công ty Cổ phần MK Vision,thoả thuận,Hà Nội
"Pc App (C#, C++) - QT Developer",Công ty TNHH Thương mại GPS Việt Nam,8 - 12 triệu VND,Hà Nội
Chuyên Viên Quảng Cáo Facebook - Facebook Ads,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NETVIET,7 - 15 triệu VND,Hà Nội
Senior/Expert Data Engineer,Công ty CP Kinh doanh F88,30 - 55 triệu VND,Hà Nội
Data Analyst,CÔNG TY CỔ PHẦN DỊCH VỤ TRUYỀN THÔNG VIETNAMNET ICOM,thoả thuận,Hà Nội
Chuyên Viên Kiểm Soát Vận Hành,Công ty CP Bệnh viện đa khoa Quốc tế Vinmec,thoả thuận,Hà Nội
Chuyên Viên Quản Trị Ứng Dụng - Hỗ Trợ Người Dùng,Công ty CP Bệnh viện đa khoa Quốc tế Vinmec,thoả thuận,Hà Nội
Pentester - Chuyên Viên Đảm Bảo An Ninh Thông Tin,Công ty CP Bệnh viện đa khoa Quốc tế Vinmec,thoả thuận,Hà Nội
Data Engineer (Junior),Công Ty TNHH Cennos Asia,trên 500 usd,Hà Nội
Chuyên Viên Kinh Doanh / Sales Phần Mềm (IT),Chi Nhánh Công Ty Cổ Phần Tư Vấn Quản Trị Doanh Nghiệp Tinh Vân Tại Thành phố Hồ Chí Minh.,12 - 20 triệu VND,Hồ Chí Minh
Kỹ Thuật Viên,Công Ty Cổ Phần Quản Lý Và Khai Thác Tòa Nhà Vnpt,thoả thuận,Hưng Yên
SE - Software Engineer Tiếng Nhật,Công ty Cổ phần VNEXT SOFTWARE,thoả thuận,Nước Ngoài
Cộng Tác Viên Dây Máy,Chi Nhánh Kỹ thuật Viettel Bình Định,6 - 15 triệu VND,Bình Định
Kỹ Sư DBA,CÔNG TY TNHH CÔNG NGHỆ THÔNG TIN VÀ TRUYỀN THÔNG GTEL,12 - 20 triệu VND,Hà Nội
IT Support (Tiếng Anh Giao Tiếp Cơ Bản),Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,12 triệu VND,Hà Nội
Kỹ Sư Phần Mềm,CÔNG TY TNHH LUNA NEXUS VN INC,thoả thuận,Hồ Chí Minh
Nhân Viên Kinh Doanh/ Sale / Tư Vấn Phần Mềm -Nữ,CÔNG TY TNHH CYLLENGE VIỆT NAM,thoả thuận,Hồ Chí Minh
Data Engineer,Công ty Cổ phần 9Pay,thoả thuận,Hà Nội
Chuyên Viên Chăm Sóc Khách Hàng Sản Phẩm Phần Mềm,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,9 triệu VND,"Hồ Chí Minh, Hà Nội"
Nhân Viên Dịch Vụ Khách Hàng,Công ty Cổ phần viễn thông FPT,10 - 15 triệu VND,Hải Dương
Trưởng Nhóm Phát Triển Ứng Dụng PHP,CÔNG TY CỔ PHẦN TẦM NHÌN QUỐC TẾ ALADDIN,26 - 30 triệu VND,Hà Nội
Devops Engineer,Công ty Cổ phần GM SOLUTIONS,30 - 35 triệu VND,Hà Nội
Phó Phòng Phần Mềm,Công Ty Cổ Phần NEOFLOOR,thoả thuận,Hà Nội
Senior Fullstack Engineer,FPT Smart Cloud (FCI),thoả thuận,Hà Nội
Trưởng Phòng Âm Nhạc Youtube,Thiên Trường Media,15 - 17 triệu VND,Hà Nội
Nhân Viên Kinh Doanh B2B Dịch Vụ Sửa Chữa Máy Tính,CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ SỐ CHUYÊN NGHIỆP,thoả thuận,Hồ Chí Minh
Nhân Viên Triển Khai Và Hỗ Trợ Phần Mềm,Công ty TNHH Công nghệ Fastwork Việt Nam,7 - 17 triệu VND,Hà Nội
Flutter Developer,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,18 - 30 triệu VND,Hà Nội
AI Engineer,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,18 - 27 triệu VND,Hà Nội
Chuyên Viên Quản Trị Dự Án (PM),Công ty CP Fint Việt Nam,thoả thuận,Hà Nội
Chuyên Viên R&D (Sản Phẩm SEO),Công ty Cổ phần SEONGON Thịnh Vượng,18 - 25 triệu VND,Hà Nội
Lập Trình Viên AI/ NLP,Công ty CP Phần mềm MOR,20 triệu VND,Hồ Chí Minh
Nhân Viên Chạy Quảng Cáo (Ads Facebook),CÔNG TY CỔ PHẦN TẬP ĐOÀN DR.MAYA,7 - 15 triệu VND,Hà Nội
Middle Business Analyst (SaaS),Công ty TNHH Avada Group (Mageplaza),12 - 18 triệu VND,Hà Nội
Lập Trình Viên Back-End,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VĂN HOÁ VIỆT,7 - 15 triệu VND,Hà Nội
Junior Developer NodeJS ( Từ 2 Năm Kinh Nghiệm),Công ty cổ phần Deepcare Việt Nam,15 - 20 triệu VND,Hà Nội
Magento Developer,Công ty cổ phần kinh doanh công nghệ Open Techiz,15 - 20 triệu VND,Hà Nội
DevOps,CÔNG TY CỔ PHẦN NEXLE,30 triệu VND,"Hồ Chí Minh, Đà Nẵng"
Mobile Developer  (React Native/ Fluter),Công ty Cổ phần Đầu tư và Công nghệ HTI,35 triệu VND,Hà Nội
Intern UI/UX Designer,CÔNG TY TNHH THỜI TIẾT 4M,3 triệu VND,Bà Rịa-Vũng Tàu
Account Manager (Sale IT),CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,thoả thuận,"Hồ Chí Minh, Hà Nội"
Thực Tập Sinh Số Hóa Vận Hành Doanh Nghiệp,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,8 - 15 triệu VND,Hà Nội
Cộng Tác Viên Truyền Thông Thương Hiệu Tuyển Dụng,Công ty Cổ phần VinBigData,5 - 8 triệu VND,Hà Nội
Mobile Developer,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ ATS,thoả thuận,Hà Nội
Automation Test,Viettel Software,thoả thuận,Hà Nội
Nhân Viên Vận Hành Game Offline,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ DỊCH VỤ XGAME,8 - 15 triệu VND,Hà Nội
Business Analyst - Tiếng Trung Cơ Bản (HSK4),CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ HEBELA,"1,200 usd",Hà Nội
Senior Frontend Developer,CÔNG TY TNHH HOLDSTATION VIỆT NAM,"1,500 - 2,000 usd",Hà Nội
Backend Team Lead (Java),CÔNG TY CỔ PHẦN AGGREGATORI CAPACI,40 - 60 triệu VND,Hà Nội
Backend Developer (Java/.Net),Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,thoả thuận,Hà Nội
Data Engineer (Ha Noi),Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,thoả thuận,Hà Nội
Lập Trình Viên Back-End (Java),CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ VÀ THƯƠNG MẠI WIINVENT,12 - 25 triệu VND,Hà Nội
FE Angular Developer (Level Middle/Senior),Viettel Software,thoả thuận,Hà Nội
Nhân Viên Backend Developer,CÔNG TY TNHH MOSAIC,15 - 20 triệu VND,Hà Nội
Chuyên Viên Vận Hành - Technical Support,Công ty CP công nghệ LKO Việt Nam,10 - 15 triệu VND,Hà Nội
Business Analyst (Senior),Công ty Cổ phần Tập đoàn Meey Land,25 - 45 triệu VND,Hà Nội
DevOps Engineer (AWS),CÔNG TY CỔ PHẦN EDUVATOR,thoả thuận,Hồ Chí Minh
QA/Tester (Tiếng Nhật),CÔNG TY CỔ PHẦN CQ TDT ASIA,thỏa thuận,Hà Nội
Technical Support - Phần Mềm Thiết Kế Mảng KT-XD,CÔNG TY TNHH  KƠ NIA,thoả thuận,Hồ Chí Minh
Mid-Level WordPress Developer,CÔNG TY CỔ PHẦN CODE TỐT,10 - 13 triệu VND,Miền Bắc
Senior PHP Developer (Laravel),Công ty Cổ phần Công nghệ Prep,30 - 35 triệu VND,Hà Nội
Business Development Manager,Công ty TNHH Cốc Cốc,thoả thuận,Hồ Chí Minh
Flutter Developer (Junior),2NF Software,17 - 30 triệu VND,Hà Nội
Flutter Developer (Middle),Công ty TNHH phần mềm 2NF,17 - 30 triệu VND,Hà Nội
Lập Trình Viên Odoo Python,"Magenest.,JSC",thoả thuận,Hà Nội
Chuyên Viên Sáng Tạo Nội Dung Bằng AI,CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY LẮP MEIKO,10 - 15 triệu VND,Hà Nội
Customer Support (ICT Project),SVTECH,12 - 20 triệu VND,Hà Nội
Business Analyst - Có Kinh Nghiệm Mảng Thanh Toán,Công ty Cổ phần Hệ thống Công nghệ ETC,15 - 40 triệu VND,Hà Nội
SEO Execution Specialist,Công ty TNHH Pentalog Việt Nam,thoả thuận,"Hà Nội, Đà Nẵng"
Computer Vision Engineer,"CÔNG TY TNHH CÔNG NGHỆ GIA ĐÌNH (FTECH CO., LTD)",thoả thuận,"Đà Nẵng, Hà Nội"
Chuyên Viên Chăm Sóc Khách Hàng (Onboarding Agent),CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,8 triệu VND,"Hồ Chí Minh, Hà Nội"
Thực Tập Sinh IOS,Công ty cổ phần Công nghệ Proton,1 - 2 triệu VND,Hà Nội
Game Designer,CÔNG TY TNHH SENSPARK,13 - 20 triệu VND,Hồ Chí Minh
Nhân Viên Xử Lý Dữ Liệu Hợp Đồng,CÔNG TY CỔ PHẦN INSMART,13 triệu VND,Hà Nội
Nhân Viên Game Designer,Công ty TNHH  Công nghệ EZLABS,15 - 20 triệu VND,Hà Nội
Android Developer,CÔNG TY CỔ PHẦN OMINEXT,thoả thuận,Hà Nội
Nhân Viên Kinh Doanh Phần Mềm Bán Hàng Tại Bắc Ninh - Lương Cơ Bản Không Phụ Thuộc KPI + Hoa Hồng Theo Sản Phẩm + Thưởng + Phụ Cấp Di Chuyển,iPOS.vn,12 - 20 triệu VND,Bắc Ninh
Chuyên Viên Ux/Ui Designer,Công Ty Cổ Phần Bất Động Sản INDOCHINE,25 - 30 triệu VND,Hà Nội
Project Manager (PM),Công ty cổ phần công nghệ và dịch vụ Procare,15 triệu VND,Hà Nội
Trưởng Nhóm Công Nghệ Thông Tin,Công ty Cổ Phần Đầu Tư Bảo Lai,18 - 22 triệu VND,Hà Nội
QC Tester,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,30 triệu VND,Hồ Chí Minh
QC Tester - Outsource,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,30 triệu VND,Hồ Chí Minh
Backend Developer,CÔNG TY CỔ PHẦN ALLIEX VIỆT NAM,thoả thuận,Hà Nội
Chuyên Viên Cao Cấp Mô Hình - TNEX Finance - 3H150,Công Ty Tài Chính TNHH MTV TNEX (TNEX Finance),thoả thuận,Hà Nội
Chuyên Viên Phần Cứng,Trung Tâm Nghiên Cứu Và Phát Triển Mobifone - Tổng Công Ty Viễn Thông Mobifone,10 - 25 triệu VND,Hà Nội
Nhân Viên Kiểm Soát Chất Lượng (KYC Kinh Nghiệm),CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ ZOMZEM,8512 triệu VND,Hồ Chí Minh
Junior Tester Executive (Manual),Công ty Cổ phần LitGroup,12 - 16 triệu VND,Hà Nội
Tech Lead Engineer,CÔNG TY TNHH CÔNG NGHỆ GIẢI PHÁP CITYNOW,"1,000 - 2,500 usd",Hồ Chí Minh
Nhân Viên Thiết Kế,CÔNG TY TNHH PAMTEK VINA,15 - 28 triệu VND,Bắc Ninh
Nhân Viên Vận Hành Sản Phẩm,CÔNG TY CP VTC DỊCH VỤ DI ĐỘNG,thoả thuận,Hà Nội
Chuyên Viên Cao Cấp Quản Trị Mạng - TEC - 3H137,Tập đoàn ROX (ROX Group),thoả thuận,Hà Nội
Kỹ Sư Cầu Nối - BrSE,Công ty TNHH Kiaisoft Việt Nam,28 - 60 triệu VND,"Hà Nội, Đà Nẵng"
Sale IT (Tiếng Nhật),Công ty TNHH Kiaisoft Việt Nam,thoả thuận,Hà Nội
Chuyên Viên Cao Cấp Quản Trị Hạ Tầng - TEC - 3H139,Tập đoàn ROX (ROX Group),thoả thuận,Hà Nội
Giảng Viên Cơ Hữu Bộ Môn Hệ Thống Thông Tin,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐÔNG Á,thoả thuận,Hà Nội
Phó Phòng Hệ Thống Công Nghệ Thông Tin,Công Ty Cổ Phần NEOFLOOR,thoả thuận,Hà Nội
GIS Programmer,Công ty TNHH Giải pháp không gian Việt Nam,16 - 22 triệu VND,Hà Nội
Nhân Viên Kinh Doanh,Công ty TNHH Tiến Bộ Sài Gòn,thoả thuận,Hồ Chí Minh
Kỹ Sư Giải Pháp Tích Hợp Hệ Thống Cloud,CÔNG TY CÔNG NGHỆ THÔNG TIN VNPT - CHI NHÁNH TẬP ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,thoả thuận,Hà Nội
DevOps,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,thoả thuận,Hưng Yên
Data Engineer - TEC - 3H144,Tập đoàn ROX (ROX Group),thoả thuận,Hà Nội
Senior Business Development Executive,BSS Group,30 triệu VND,Hà Nội
Business Development Executive,BSS Group,20 triệu VND,Hà Nội
Partnership Specialist,BSS Group,"1,000 usd",Hà Nội
Chuyên Gia Phần Mềm – Trợ Lý Ban Giám Đốc (CTO),Công ty Cổ phần Tin học viễn thông Petrolimex,40 - 70 triệu VND,Hà Nội
Kỹ Sư An Ninh Mạng Tại Hà Nội (Thu Nhập Từ 40 Triệu / Tháng Trở Lên),Công ty TNHH sản xuất và thương mại Ninh Thanh,40 triệu VND,Hà Nội
Game Designer,Zitga studios,thoả thuận,Hà Nội
IT Comtor Tiếng Nhật,công ty cổ phần Data Impact,30 triệu VND,Hà Nội
Kỹ Sư Hệ Thống,Công ty TNHH Hoả Tốc,15 - 20 triệu VND,Hồ Chí Minh
Nhân Viên Điều Hành Xây Lắp,CÔNG TY CỔ PHẦN VIỄN THÔNG ACT,10 - 15 triệu VND,Hồ Chí Minh
Moodle Engineer,Công Ty Cổ Phần VCCorp,20 - 30 triệu VND,Hà Nội
Fresher Network Engineer (Tiếng Nhật N3 - Onsite Tại Nhật),FPT IS,thoả thuận,Hà Nội & 2 nơi khác
Fresher System Engineer (Tiếng Nhật N3 - Onsite Tại Nhật),FPT IS,thoả thuận,Hà Nội & 2 nơi khác
Fresher IT Support (Tiếng Nhật N3 - Onsite Tại Nhật),FPT IS,thoả thuận,Hà Nội & 2 nơi khác
Trưởng Phòng Pháp Chế,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,thoả thuận,Hà Nội
K18 Education Quality Assurance Specialist,MindX Technology School,15 - 20 triệu VND,Hà Nội
Kỹ Sư Triển Khai Hệ Thống Máy Chủ Và Lưu Trữ,Công ty Cổ phần Phúc Thành Việt Nam,25 triệu VND,Hà Nội
Nhân Viên Content Social,Công ty TNHH Mỹ phẩm Việt Hương,8 - 12 triệu VND,Hà Nội
DevOps Engineer,Công ty Cổ phần Công nghệ KiotViet,25 - 40 triệu VND,Hà Nội
Sales IT_English,Công ty cổ phần Sphinx,thoả thuận,Hà Nội
"Nhân Viên Phát Triển Sản Phẩm (Einvoice, CA, TVAN)",Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),thoả thuận,Hà Nội
Game Designer (Kịch Bản Game),Công ty cổ phần HIGAME,25 triệu VND,Hà Nội
Chuyên Viên Data Analytics,Công ty Cổ phần Viễn thông ASIM,thoả thuận,Hà Nội
Intern FullStack Javascript Full-Time,Công ty Cổ phần Giải pháp NETKO,thoả thuận,Hà Nội
Java Developer,Công ty TNHH SystemGear Việt Nam,thoả thuận,Hồ Chí Minh
AI Developer,CÔNG TY TNHH TIN HỌC & DỊCH VỤ NAM LONG,thoả thuận,Hồ Chí Minh
